id,superid,impcost,impcost_adj,payback,reference_year,reference_ppi,fy,arc2,conserved,saved
MA0242,MA024206,864.0,1287.36,2.9896193771626,2024,189.87,1992,2.2511,58.0,289.0
MA0261,MA026106,80.0,127.2,0.37209302325581,2024,243.25,1993,2.7142,2638.0,215.0
MA0267,MA026705,4181.0,10536.12,3.3854251012146,2024,278.19,1993,2.1311,23740.0,1897.0
MA0268,MA026807,30813.0,48992.67,8.4050736497545,2024,243.25,1993,2.7142,43083.0,3666.0
MA0277,MA027706,126.0,186.48,0.22909090909091,2024,189.87,1993,2.2122,83.0,550.0
MA0279,MA027906,1560.0,3166.8,0.77883175237144,2024,262.98,1993,2.4221,17585.0,2003.0
MA0284,MA028406,218.0,442.54,1.2044198895028,2024,262.98,1993,2.7135,1465.0,181.0
MA0307,MA030705,3063.0,7412.46,3.3807947019868,2024,248.28,1994,2.7491,136.0,906.0
MA0314,MA031404,1284.0,2555.16,1.6419437340153,2024,262.98,1994,2.7135,7034.0,782.0
MA0315,MA031505,4238.0,6102.72,3.1392592592593,2024,189.87,1994,2.2511,6741.0,853.0
MA0319,MA031906,2197.0,4372.03,1.0338823529412,2024,262.98,1994,2.2628,26964.0,2125.0
MA0343,MA034306,274.0,380.86,0.33091787439614,2024,189.87,1995,2.2514,88.0,828.0
MA0362,MA036208,902.0,1704.78,1.0273348519362,2024,262.98,1996,2.4111,14361.0,878.0
MA0364,MA036410,237.0,447.93,1.3859649122807,2024,262.98,1996,2.7135,5569.0,171.0
MA0370,MA037005,18000.0,42300.0,1.6982734220209,2024,278.19,1996,2.1311,172919.0,13722.0
MA0377,MA037705,174.0,328.86,0.40092165898618,2024,262.98,1996,2.4221,10258.0,434.0
MA0381,MA038107,900.0,1458.0,0.28635062042634,2024,239.54,1997,2.7224,541.0,3143.0
MA0384,MA038406,861.0,1188.18,2.1102941176471,2024,189.87,1997,2.2511,6741.0,408.0
MA0451,MA045108,600.0,954.0,2.6315789473684,2024,239.54,1999,2.6122,68.0,228.0
MA0469,MA046907,750.0,1290.0,1.5090543259557,2024,262.98,2000,2.4221,6448.0,497.0
MA0470,MA047007,450.0,774.0,2.1844660194175,2024,262.98,2000,2.4221,3224.0,206.0
MA0494,MA049408,500.0,660.0,1.0504201680672,2024,189.87,2001,2.2122,88.0,476.0
MA0507,MA050704,35500.0,58930.0,8.7936586574189,2024,243.25,2002,2.7142,44928.0,2657.0
MA0528,MA052805,1325.0,2173.0,0.6300523062292,2024,262.98,2003,2.7135,38738.0,2103.0
MA0556,MA055607,529.0,952.2,0.11667401852669,2024,278.19,2004,2.4236,68800.0,4534.0
MA0561,MA056105,735.0,948.15,0.23355576739752,2024,189.87,2004,2.2511,39800.0,3147.0
MA0571,MA057106,1962.0,3099.96,0.72612879348631,2024,262.98,2005,2.7243,-2700.0,-232.0
MA0577,MA057706,40425.0,61446.0,5.9588738207547,2024,218.99,2005,2.4322,-292480.0,-25050.0
MA0578,MA057807,800.0,1264.0,0.014630845479983,2024,262.98,2005,2.7261,4788.0,54679.0
MA0579,MA057909,64891.0,102527.78,3.1265237292219,2024,243.25,2005,2.7142,195730.0,18790.0
MA0617,MA061703,6500.0,8645.0,1.2,2024,239.54,2007,2.6218,46400.0,5429.0
MA0653,MA065305,7510.0,8561.4,2.64,2024,189.87,2009,2.2511,212.0,2840.0
MA0654,MA065403,18330.0,25478.7,1.77,2024,262.98,2009,2.4221,78619.0,10377.0
ME0141,ME014108,70.0,171.5,0.42682926829268,2024,278.19,1994,2.2135,28.0,164.0
ME0148,ME014804,300.0,582.0,0.65934065934066,2024,262.98,1995,2.7135,4396.0,455.0
ME0150,ME015006,2500.0,5625.0,2.4777006937562,2024,427.93,1995,2.2437,420.0,1009.0
ME0151,ME015106,825.0,1600.5,2.5943396226415,2024,262.98,1995,2.4111,5569.0,318.0
ME0160,ME016005,750.0,1455.0,0.31146179401993,2024,262.98,1995,2.4221,39566.0,2408.0
ME0194,ME019409,150.0,207.0,1.219512195122,2024,189.87,1996,2.2511,1758.0,123.0
ME0209,ME020907,30.0,68.1,0.032258064516129,2024,278.19,1997,2.4236,15533.0,930.0
ME0219,ME021906,250.0,460.0,0.62344139650873,2024,262.98,1997,2.4221,6741.0,401.0
ME0228,ME022807,300.0,681.0,0.17543859649123,2024,278.19,1997,2.4236,26377.0,1710.0
ME0231,ME023108,680.0,1224.0,3.1192660550459,2024,262.98,1998,2.4111,3517.0,218.0
ME0238,ME023806,1090.0,2398.0,3.562091503268,2024,278.19,1998,2.8114,-1758.0,-123.0
ME0257,ME025708,1960.0,3469.2,2.9210134128167,2024,262.98,1999,2.7241,33.0,671.0
ME0276,ME027608,994.0,1540.7,3.6410256410256,2024,216.87,1999,2.4133,4689.0,273.0
ME0283,ME028304,300.0,516.0,0.23183925811437,2024,262.98,2000,2.4221,14361.0,1294.0
MI0021,MI002104,7.0,13.58,0.0030769230769231,2024,278.19,2001,2.7221,229840.0,2275.0
MI0027,MI002705,1250.0,2337.5,0.18581834398692,2024,278.19,2002,2.4323,77834.0,4904.0
MI0073,MI007305,420.0,697.2,0.49586776859504,2024,262.98,2004,2.4111,18745.0,847.0
MI0080,MI008005,60.0,108.0,0.072992700729927,2024,278.19,2004,2.7221,16556.0,822.0
MI0132,MI013205,20253.0,34632.63,29.06,2024,278.19,2006,2.7221,61.0,3.0
MI0188,MI018810,1500.0,1845.0,1.14,2024,239.54,2010,2.1233,258.0,1536.0
MI0193,MI019307,1750.0,2152.5,0.8,2024,239.54,2010,2.1233,155.0,2182.0
MO0006,MO000602,65.0,109.2,0.26422764227642,2024,243.25,1990,2.7142,2931.0,246.0
MO0007,MO000704,306.0,514.08,0.38490566037736,2024,243.25,1990,2.7142,15826.0,795.0
MO0016,MO001607,210.0,558.6,21.0,2024,278.19,1991,2.6121,,10.0
MO0055,MO005507,2031.0,3351.15,15.15671641791,2024,216.87,1992,2.4133,1465.0,134.0
MO0074,MO007406,14500.0,23200.0,24.126455906822,2024,243.25,1992,2.7142,12016.0,657.0
MO0103,MO010307,1195.0,2103.2,0.54441913439636,2024,239.54,1993,2.1233,437.0,2195.0
MO0135,MO013508,150.0,367.5,1.9480519480519,2024,278.19,1994,2.6121,16.0,77.0
MO0153,MO015308,702.0,1361.88,0.16746183206107,2024,262.98,1995,2.4221,65651.0,4192.0
MO0211,MO021108,1794.0,2798.64,2.5338983050847,2024,216.87,1997,2.4133,11430.0,708.0
MO0218,MO021808,2024.0,3157.44,1.1857059168131,2024,216.87,1997,2.4133,38687.0,1076.0
MO0248,MO024806,2497.0,3870.35,1.9896414342629,2024,216.87,1999,2.4133,20223.0,860.0
MO0251,MO025105,3862.0,5986.1,2.2545242265032,2024,216.87,1999,2.4133,43669.0,773.0
MO0266,MO026604,2451.0,3799.05,1.3496696035242,2024,216.87,1999,2.4133,31653.0,1373.0
MO0271,MO027103,175.0,301.0,0.069832402234637,2024,262.98,2000,2.4221,42204.0,2265.0
MO0285,MO028503,40.0,62.8,0.019831432821021,2024,239.54,2000,2.4231,40739.0,1701.0
MO0294,MO029404,80.0,125.6,0.070796460176991,2024,239.54,2000,2.4231,16120.0,725.0
MS0009,MS000904,2400.0,3888.0,4.2105263157895,2024,216.87,1994,2.4133,5569.0,570.0
MS0036,MS003605,75.0,212.25,0.16968325791855,2024,456.81,1995,2.4314,5569.0,442.0
MS0038,MS003806,140.0,336.0,0.95238095238095,2024,278.19,1995,2.7444,5862.0,147.0
MS0052,MS005203,1000.0,1680.0,0.34470872113064,2024,239.54,1996,2.1233,1165.0,2901.0
MS0077,MS007703,20.0,45.4,0.041666666666667,2024,278.19,1997,2.6214,98.0,480.0
MS0080,MS008003,53.0,120.31,0.013303212851406,2024,278.19,1997,2.4236,69754.0,3336.0
MS0088,MS008805,81306.0,122772.06,3.5861856033874,2024,243.25,1997,2.7142,381594.0,11834.0
MS0099,MS009902,4900.0,9016.0,0.8501040943789,2024,262.98,1997,2.7261,187280.0,5764.0
MS0113,MS011303,7236.0,15123.24,0.66678953188352,2024,427.93,1998,2.2612,350821.0,10692.0
MS0129,MS012904,3600.0,6372.0,2.4,2024,262.98,1999,2.7241,35463.0,937.0
MS0157,MS015704,1008.0,1582.56,1.3961218836565,2024,239.54,2000,2.6231,9379.0,487.0
MS0177,MS017702,209.0,353.21,1.0663265306122,2024,262.98,2001,2.4221,3988.0,34.0
MS0215,MS021504,708.0,1175.28,1.416,2024,262.98,2002,2.7261,8154.0,425.0
MS0250,MS025009,1038.0,1660.8,2.5693069306931,2024,243.25,2004,2.7142,7940.0,265.0
MS0270,MS027008,1300.0,1820.0,2.0472440944882,2024,216.87,2005,2.4133,12577.0,265.0
MS0308,MS030804,2850.0,4161.0,2.1,2024,262.98,2007,2.4111,20453.0,1245.0
MS0331,MS033107,1260.0,1776.6,0.77,2024,262.98,2008,2.4221,14171.0,1044.0
MS0333,MS033309,635.0,895.35,1.19,2024,262.98,2008,2.4221,2100.0,111.0
MS0344,MS034405,1470.0,2043.3,3.27,2024,262.98,2009,2.4111,3512.0,195.0
MS0358,MS035807,1687.0,2328.06,4.81,2024,243.25,2010,2.7142,3788.0,332.0
MS0362,MS036201,586857.0,803994.09,4.54,2024,262.98,2010,2.1223,20924.0,96658.0
MZ0002,MZ000206,1200.0,1752.0,0.8,2024,262.98,2007,2.4221,28570.0,1500.0
MZ0023,MZ002305,40000.0,56400.0,0.84,2024,262.98,2008,2.2113,5287.0,47858.0
MZ0024,MZ002405,800.0,928.0,1.86,2024,189.87,2008,2.2515,37.0,430.0
NC0003,NC000306,31000.0,78120.0,2.3475956077243,2024,278.19,1993,2.1311,342028.0,18605.0
NC0027,NC002707,500.0,870.0,0.12939958592133,2024,239.54,1994,2.4231,67702.0,3864.0
NC0043,NC004306,27887.0,68323.15,6.0729529616725,2024,278.19,1994,2.2525,980.0,4592.0
NC0052,NC005205,900.0,2025.0,1.1479591836735,2024,427.93,1995,2.1243,299.0,784.0
NC0070,NC007005,3525.0,8460.0,1.4867144664698,2024,278.19,1995,2.7111,34877.0,2371.0
NC0078,NC007805,20000.0,47000.0,2.2180326050793,2024,278.19,1996,2.4312,162075.0,3833.0
NC0106,NC010609,840.0,1268.4,4.3523316062176,2024,243.25,1997,2.7142,2931.0,96.0
NC0152,NC015204,80.0,176.0,0.2020202020202,2024,278.19,1998,2.7111,7034.0,234.0
NC0176,NC017606,768.0,1029.12,1.2018779342723,2024,189.87,1999,2.2511,107.0,639.0
NC0188,NC018806,2200.0,4972.0,0.14357501794688,2024,314.08,2000,2.4225,279308.0,13214.0
NC0193,NC019306,64142.0,128284.0,0.99797734627832,2024,278.19,2000,2.7228,1687280.0,42506.0
NC0198,NC019806,97350.0,172309.5,3.586692211333,2024,342.13,2000,2.9112,425557.0,12338.0
NC0217,NC021709,100000.0,169000.0,3.6420584914594,2024,262.98,2001,2.3416,-1381.0,-8243.0
NC0266,NC026607,1456.0,2329.6,1.9569892473118,2024,243.25,2003,2.7142,16128.0,444.0
NC0271,NC027106,100.0,185.0,0.12562814070352,2024,278.19,2003,2.4236,29496.0,1498.0
NC0277,NC027706,1000.0,1800.0,0.9532888465205,2024,278.19,2004,2.1133,145.0,1049.0
NC0289,NC028904,1000.0,1800.0,1.0288065843621,2024,278.19,2004,2.7228,15341.0,430.0
NC0318,NC031807,250.0,395.0,2.3148148148148,2024,243.25,2005,2.7142,1042.0,30.0
NC0320,NC032008,25.0,35.5,0.09469696969697,2024,239.54,2005,2.6218,7200.0,144.0
NC0328,NC032806,165.0,234.3,1.43,2024,239.54,2005,2.7134,1755.0,61.0
NC0329,NC032908,2200.0,3476.0,1.6,2024,243.25,2005,2.7142,11355.0,379.0
NC0367,NC036710,5576.0,8029.44,3.3,2024,243.25,2007,2.7142,22269.0,671.0
NC0385,NC038508,499.0,693.61,1.38,2024,262.98,2009,2.4151,6172.0,224.0
NC0410,NC041005,435.0,600.3,3.69,2024,243.25,2010,2.7142,1893.0,104.0
ND0006,ND000604,2678.0,4472.26,3.3984771573604,2024,216.87,1991,2.4133,19343.0,788.0
ND0029,ND002904,100.0,160.0,2.0,2024,243.25,1992,2.7142,879.0,50.0
ND0044,ND004407,500.0,1035.0,1.0964912280702,2024,262.98,1992,2.4221,9965.0,456.0
ND0147,ND014704,144.0,228.96,1.4845360824742,2024,243.25,1993,2.7142,1465.0,97.0
ND0149,ND014905,12000.0,28680.0,8.4092501751927,2024,427.93,1993,2.2443,538.0,1427.0
ND0167,ND016710,382.0,775.46,3.82,2024,262.98,1993,2.7447,20.0,100.0
ND0224,ND022406,1090.0,1667.7,5.0697674418605,2024,243.25,1995,2.7142,4103.0,215.0
ND0232,ND023207,282.0,431.46,0.40692640692641,2024,243.25,1995,2.7142,10258.0,693.0
ND0239,ND023909,817.0,1233.67,0.54105960264901,2024,243.25,1996,2.7142,23447.0,1255.0
ND0245,ND024508,1490.0,2249.9,1.8555417185554,2024,243.25,1996,2.7142,9672.0,442.0
ND0249,ND024903,175.0,330.75,0.58333333333333,2024,262.98,1996,2.4221,3810.0,300.0
ND0250,ND025007,300.0,705.0,2.9126213592233,2024,278.19,1996,2.1311,2931.0,153.0
ND0259,ND025909,37.0,62.16,1.9473684210526,2024,239.54,1996,2.6218,293.0,19.0
ND0267,ND026709,280.0,635.6,0.33734939759036,2024,278.19,1997,2.4236,37222.0,830.0
ND0275,ND027512,60.0,136.2,0.40268456375839,2024,278.19,1997,2.4236,4396.0,149.0
ND0276,ND027609,2400.0,3744.0,0.77669902912621,2024,216.87,1997,2.4133,52755.0,2208.0
ND0280,ND028014,50.0,81.0,2.5,2024,239.54,1997,2.6218,586.0,20.0
ND0297,ND029711,300.0,627.0,4.1095890410959,2024,427.93,1998,2.2437,19.0,73.0
ND0330,ND033012,750.0,1380.0,0.271444082519,2024,260.39,1999,2.4226,91735.0,2763.0
ND0365,ND036510,2569.0,4264.54,6.0023364485981,2024,243.25,2000,2.7142,6155.0,292.0
NV0053,NV005310,340.0,799.0,1.6585365853659,2024,278.19,1996,2.7291,78.0,205.0
NV0067,NV006704,1085.0,1497.3,0.41005291005291,2024,189.87,1996,2.2511,60375.0,2646.0
NV0124,NV012404,8520.0,13546.8,3.2556362246848,2024,243.25,1999,2.7142,43669.0,1819.0
NV0136,NV013603,15285.0,27054.45,1.4597459650463,2024,262.98,1999,2.7241,168523.0,7846.0
NV0143,NV014305,1350.0,2389.5,0.34974093264249,2024,262.98,1999,2.7261,8206.0,653.0
NV0145,NV014505,27320.0,43438.8,2.7314537092581,2024,243.25,1999,2.7142,100821.0,6202.0
NV0162,NV016202,8300.0,15355.0,1.2749615975422,2024,260.39,2000,2.4226,35463.0,6510.0
OD0005,OD000508,3810.0,6172.2,1.8612603810454,2024,216.87,1994,2.4133,38980.0,2047.0
OD0015,OD001503,68.0,135.32,2.4285714285714,2024,262.98,1994,2.4111,293.0,28.0
OD0020,OD002007,603.0,1169.82,1.34,2024,262.98,1995,2.4111,8206.0,450.0
OD0034,OD003405,14940.0,22858.2,1.7453271028037,2024,243.25,1995,2.7142,187866.0,8560.0
OD0043,OD004306,302.0,585.88,0.52521739130435,2024,262.98,1995,2.4111,5275.0,575.0
OD0049,OD004903,1137.0,2148.93,2.4294871794872,2024,262.98,1996,2.4111,5569.0,248.0
OD0062,OD006205,8748.0,13209.48,2.4908883826879,2024,243.25,1996,2.7142,70340.0,3512.0
OD0079,OD007907,1495.0,2421.9,2.2115384615385,2024,239.54,1997,2.1233,146.0,676.0
OD0086,OD008603,1500.0,2430.0,0.19960079840319,2024,239.54,1997,2.1233,2191.0,7515.0
OD0092,OD009205,9865.0,14896.15,1.0608667598667,2024,243.25,1997,2.7142,266413.0,4262.0
OD0123,OD012304,16477.0,24880.27,1.783418118844,2024,243.25,1998,2.7142,247948.0,4017.0
OD0146,OD014605,60.0,127.8,0.047244094488189,2024,278.19,1999,2.7444,188.0,1270.0
OD0150,OD015004,3660.0,5819.4,5.9901800327332,2024,243.25,1999,2.7142,1465.0,573.0
OD0173,OD017303,252.0,395.64,0.39747634069401,2024,239.54,2000,2.7314,38868.0,634.0
OK0332,OK033206,1070.0,2321.9,0.75886524822695,2024,262.98,1990,2.4221,38687.0,1410.0
OK0341,OK034109,2900.0,6090.0,1.3027852650494,2024,262.98,1991,2.4221,849.0,1782.0
OK0369,OK036901,990.0,2574.0,0.792,2024,278.19,1992,2.3212,,1250.0
OK0391,OK039106,4518.0,11746.8,1.1560900716479,2024,278.19,1992,2.1311,,3908.0
OK0395,OK039503,5087.0,8088.33,3.344510190664,2024,243.25,1993,2.7142,23740.0,1521.0
OK0406,OK040610,432.0,876.96,1.1739130434783,2024,262.98,1993,2.4221,10551.0,368.0
OK0408,OK040804,9000.0,18270.0,3.2269630692004,2024,262.98,1993,2.2614,79132.0,2789.0
OK0450,OK045007,655.0,1303.45,2.1979865771812,2024,262.98,1994,2.4221,6155.0,298.0
OK0454,OK045407,14986.0,23677.88,1.7223307665786,2024,216.87,1995,2.4133,163247.0,8701.0
OK0461,OK046105,201.0,452.25,1.5826771653543,2024,427.93,1995,2.2437,38.0,127.0
OK0466,OK046605,1178.0,1637.42,2.6412556053812,2024,189.87,1995,2.2511,11430.0,446.0
OK0472,OK047206,4275.0,8293.5,2.8983050847458,2024,262.98,1995,2.7241,26084.0,1475.0
OK0475,OK047504,1819.0,2783.07,1.42109375,2024,243.25,1995,2.7142,70633.0,1280.0
OK0501,OK050104,2570.0,3880.7,3.1495098039216,2024,243.25,1996,2.7142,18757.0,816.0
OK0549,OK054904,680.0,1496.0,0.64150943396226,2024,278.19,1998,2.7111,19930.0,1060.0
OK0591,OK059104,230000.0,395600.0,25.436850254369,2024,262.98,2000,2.1331,,9042.0
OK0592,OK059203,6951.0,9314.34,0.9988504095416,2024,189.87,2000,2.2511,85873.0,6959.0
OK0607,OK060704,30000.0,61800.0,2.0093770931011,2024,427.93,2000,2.2437,4000.0,14930.0
OK0609,OK060902,7865.0,13055.9,1.6123411234112,2024,243.25,2000,2.7142,98495.0,4887.0
OK0628,OK062808,93000.0,189720.0,0.20369275248045,2024,427.93,2001,2.2442,81676.0,456570.0
OK0632,OK063205,940.0,1588.6,0.30589000976245,2024,262.98,2001,2.6232,358.0,1773.0
OK0637,OK063702,185.0,307.1,2.032967032967,2024,262.98,2002,2.7135,2496.0,91.0
OK0663,OK066306,568.0,931.52,0.4965034965035,2024,262.98,2003,2.4221,34272.0,860.0
OK0678,OK067809,1154.0,1846.4,2.1135531135531,2024,243.25,2004,2.7142,4993.0,135.0
OK0692,OK069211,1690.0,2805.4,0.8843537414966,2024,262.98,2004,2.7135,64795.0,1911.0
OK0697,OK069709,18900.0,31374.0,3.7396121883657,2024,262.98,2004,2.7241,172502.0,5054.0
OK0712,OK071211,1327.0,2322.25,0.14958854695074,2024,278.19,2005,2.4236,215955.0,7293.0
OK0715,OK071508,26590.0,46532.5,4.9598955418765,2024,278.19,2005,2.1321,767.0,5361.0
OK0718,OK071808,66500.0,105070.0,4.6745395754253,2024,243.25,2005,2.7142,169506.0,10340.0
OK0725,OK072504,24609.0,36913.5,0.83,2024,427.93,2006,2.2437,4217.0,29580.0
OK0729,OK072904,18960.0,28819.2,6.39,2024,243.25,2006,2.7142,40350.0,1711.0
OK0735,OK073504,12830.0,17705.4,1.57,2024,239.54,2006,2.6231,221420.0,8193.0
OK0746,OK074610,400.0,660.0,0.01,2024,278.19,2007,2.1212,4075.0,40383.0
OK0753,OK075309,4489.0,6464.16,3.12,2024,243.25,2007,2.7142,32044.0,843.0
OK0754,OK075408,5303.0,7742.38,8.03,2024,262.98,2007,2.7496,33.0,377.0
OK0755,OK075509,150.0,208.5,0.58,2024,243.25,2008,2.7142,14.0,258.0
OK0770,OK077006,1346.0,1897.86,0.71,2024,262.98,2008,2.7243,28968.0,1894.0
OK0776,OK077608,2759.0,3835.01,0.3,2024,262.98,2009,2.7261,1200.0,9252.0
OR0097,OR009706,27350.0,59349.5,4.200583627707,2024,262.98,1990,2.4111,269930.0,6511.0
OR0150,OR015004,22125.0,57525.0,2.1229130685089,2024,278.19,1992,2.3212,,10422.0
OR0156,OR015607,164.0,270.6,1.6078431372549,2024,216.87,1992,2.4133,2052.0,102.0
OR0158,OR015805,8405.0,13868.25,14.797535211268,2024,216.87,1992,2.4133,11723.0,568.0
OR0162,OR016207,130000.0,338000.0,8.3386786401539,2024,278.19,1992,2.5194,282239.0,15590.0
OR0174,OR017405,1000.0,2520.0,0.79491255961844,2024,278.19,1993,2.4236,42204.0,1258.0
OR0187,OR018710,28500.0,71820.0,2.1017699115044,2024,278.19,1993,2.3212,,13560.0
OR0206,OR020607,4400.0,10780.0,1.0239702117757,2024,278.19,1994,2.3212,,4297.0
OR0218,OR021804,8847.0,20967.39,1.7916160388821,2024,427.93,1994,2.2447,208382.0,4938.0
OR0222,OR022204,1275.0,2537.25,4.4894366197183,2024,262.98,1994,2.4111,7620.0,284.0
OR0224,OR022404,900.0,2205.0,3.3333333333333,2024,278.19,1994,2.3212,,270.0
OR0268,OR026804,59280.0,139308.0,8.5615251299827,2024,278.19,1996,2.1232,2885.0,6924.0
OR0279,OR027906,738.0,1151.28,2.7954545454545,2024,216.87,1996,2.4133,7913.0,176.0
OR0287,OR028708,134000.0,285420.0,14.164904862579,2024,427.93,1997,2.2492,994.0,4770.0
OR0304,OR030407,5910.0,9219.6,1.9779116465863,2024,216.87,1997,2.4133,60082.0,2605.0
OR0320,OR032010,217.0,295.12,0.035221554942379,2024,189.87,1998,2.2511,288101.0,6161.0
OR0333,OR033304,9600.0,15360.0,1.5011727912432,2024,239.54,1998,2.4224,136870.0,4650.0
OR0390,OR039004,2100.0,3843.0,0.64083002746414,2024,260.39,2001,2.4226,65975.0,2408.0
OR0394,OR039405,29915.0,45769.95,2.701372584432,2024,216.87,2001,2.4133,368723.0,8886.0
OR0410,OR041005,600.0,1122.0,2.0066889632107,2024,278.19,2002,2.7124,7884.0,263.0
OR0421,OR042105,6309.0,9652.77,1.5209739633558,2024,216.87,2002,2.4133,67095.0,3696.0
OR0422,OR042204,2953.0,4518.09,0.42525921658986,2024,216.87,2002,2.4133,104434.0,5752.0
OR0441,OR044104,10080.0,15321.6,0.53333333333333,2024,216.87,2003,2.4133,543550.0,15800.0
OR0451,OR045105,300.0,540.0,0.34285714285714,2024,278.19,2004,2.1231,1520.0,875.0
OR0460,OR046002,1830.0,2726.7,0.36094674556213,2024,216.87,2004,2.4133,82800.0,4320.0
OR0515,OR051504,5000.0,7300.0,2.63,2024,262.98,2007,2.7145,100.0,1900.0
OR0538,OR053802,3248.0,3767.68,0.21,2024,189.87,2008,2.2515,1670.0,15451.0
OR0542,OR054205,9045.0,12572.55,2.89,2024,243.25,2008,2.7142,36691.0,3132.0
OR0543,OR054313,5700.0,7353.0,0.78,2024,239.54,2008,2.4224,535.0,7300.0
RU0079,RU007905,8460.0,18358.2,3.1045871559633,2024,262.98,1990,2.7243,900.0,3420.0
RU0091,RU009110,402.0,1045.2,0.42494714587738,2024,248.28,1990,2.7492,169.0,946.0
RU0107,RU010705,59.0,83.78,0.27188940092166,2024,189.87,1991,2.2122,44.0,217.0
RU0108,RU010806,200.0,532.0,0.27700831024931,2024,278.19,1991,2.4236,9086.0,722.0
RU0133,RU013305,11000.0,25300.0,1.5682919874537,2024,274.94,1991,2.1221,1362.0,7014.0
RU0135,RU013506,500.0,920.0,0.53533190578158,2024,239.54,1991,2.1233,142.0,934.0
RU0147,RU014705,479.0,991.53,0.44724556489262,2024,262.98,1992,2.4221,10258.0,1071.0
RU0153,RU015308,2500.0,4500.0,0.44193035177656,2024,239.54,1992,2.1233,1425.0,5657.0
SD0007,SD000708,78.0,127.14,1.2786885245902,2024,243.25,1991,2.7142,586.0,61.0
SD0018,SD001812,2500.0,4500.0,0.17792327948189,2024,239.54,1992,2.7226,143904.0,14051.0
SD0028,SD002804,3200.0,8320.0,4.2953020134228,2024,278.19,1992,2.7123,4396.0,568.0
SD0064,SD006417,174.0,447.18,1.5818181818182,2024,248.28,1993,2.7492,1172.0,110.0
SD0090,SD009010,300.0,597.0,0.098425196850394,2024,262.98,1994,2.7261,28429.0,3048.0
SD0096,SD009607,616.0,1225.84,0.87252124645892,2024,262.98,1994,2.7135,8792.0,706.0
SD0105,SD010507,28.0,48.44,0.062639821029083,2024,239.54,1995,2.7134,4982.0,447.0
SD0111,SD011108,175.0,339.5,0.44871794871795,2024,262.98,1995,2.7132,2931.0,390.0
SD0134,SD013405,5520.0,8335.2,1.7800709448565,2024,243.25,1996,2.7144,31360.0,3101.0
SD0148,SD014806,2429.0,4590.81,0.46919065095615,2024,262.98,1996,2.7135,59789.0,5177.0
SD0169,SD016906,1845.0,3394.8,1.7051756007394,2024,262.98,1997,2.7135,37808.0,129.0
SD0191,SD019105,5418.0,7368.48,1.3824955345751,2024,189.87,1998,2.2515,713.0,3919.0
SD0198,SD019809,180.0,271.8,1.0112359550562,2024,243.25,1998,2.7144,1465.0,119.0
SD0217,SD021709,1195.0,1900.05,0.1233357415626,2024,239.54,1999,2.6218,979191.0,9689.0
SD0249,SD024902,600.0,942.0,0.66815144766147,2024,239.54,2000,2.4224,4103.0,325.0
SD0264,SD026403,735.0,1139.25,0.34718941898914,2024,239.54,2001,2.6218,27523.0,2117.0
SD0265,SD026504,1012.0,1568.6,0.54002134471718,2024,239.54,2001,2.7121,12546.0,1087.0
SD0271,SD027107,1482000.0,2504580.0,5.7718146943703,2024,262.98,2001,2.3416,7986000.0,425654.0
SD0284,SD028407,240.0,372.0,0.036150022593764,2024,239.54,2001,2.6218,77014.0,6639.0
SD0295,SD029506,1200.0,1992.0,2.2099447513812,2024,262.98,2002,2.7145,3052.0,310.0
SD0328,SD032804,400.0,656.0,0.53547523427041,2024,262.98,2003,2.7135,4120.0,363.0
SD0345,SD034504,2360.0,3044.4,0.81043956043956,2024,189.87,2004,2.2511,29296.0,2912.0
SD0355,SD035505,700.0,1106.0,0.78037904124861,2024,262.98,2005,2.7135,9600.0,897.0
SD0375,SD037506,3500.0,5285.0,1.68,2024,262.98,2006,2.7135,23436.0,2079.0
SD0408,SD040806,246.0,346.86,2.96,2024,262.98,2008,2.7135,918.0,83.0
SD0414,SD041405,16000.0,24320.0,1.51,2024,314.08,2009,2.4225,60815.0,8368.0
SD0423,SD042307,718800.0,855372.0,3.3,2024,216.87,2009,2.3415,9591.0,54093.0
SD0427,SD042705,2200.0,3344.0,4.53,2024,278.19,2010,2.4236,6043.0,486.0
SF0014,SF001407,5507.0,13877.64,1.7139744786804,2024,278.19,1993,2.3212,,3213.0
SF0028,SF002806,5325.0,12620.25,2.7182235834609,2024,427.93,1994,2.2437,366.0,1959.0
SF0032,SF003208,4400.0,8140.0,3.2140248356465,2024,218.99,1994,2.4322,15533.0,1369.0
SF0060,SF006006,732.0,2071.56,0.48412698412698,2024,456.81,1995,2.4314,16999.0,1512.0
SF0086,SF008609,3975.0,5485.5,0.89245621912887,2024,189.87,1996,2.2511,4101.0,4454.0
SF0141,SF014107,17970.0,27134.7,2.6733115144302,2024,243.25,1998,2.7142,84115.0,5633.0
SF0157,SF015703,2106.0,3348.54,5.3181818181818,2024,239.54,1999,2.4231,4689.0,283.0
SF0166,SF016603,11700.0,18603.0,3.9393939393939,2024,243.25,1999,2.7142,29308.0,2397.0
SF0167,SF016709,30890.0,49115.1,3.3026836309206,2024,243.25,1999,2.7142,117526.0,6486.0
SF0171,SF017104,784.0,1387.68,2.020618556701,2024,262.98,1999,2.7135,4103.0,224.0
SF0232,SF023206,2355.0,3909.3,2.7068965517241,2024,243.25,2002,2.7142,4226.0,870.0
